"Probe #","Sample (f)","Timestamp"
2,1032.71,"2018-12-13 23:11:14"
3,139.01,"2018-12-13 23:11:14"
4,1156.93,"2018-12-13 23:11:14"
5,1100.66,"2018-12-13 23:11:14"
1,49.04,"2018-12-13 23:11:15"
2,1018.4,"2018-12-13 23:11:15"
3,139.55,"2018-12-13 23:11:15"
4,1165.76,"2018-12-13 23:11:15"
5,1131.74,"2018-12-13 23:11:15"
1,49.09,"2018-12-13 23:11:16"
2,1001.31,"2018-12-13 23:11:16"
3,139.66,"2018-12-13 23:11:16"
4,1152.93,"2018-12-13 23:11:16"
5,1141.98,"2018-12-13 23:11:16"
1,49.03,"2018-12-13 23:11:17"
2,983.33,"2018-12-13 23:11:17"
3,139.96,"2018-12-13 23:11:17"
4,1132.86,"2018-12-13 23:11:17"
5,1135.6,"2018-12-13 23:11:17"
1,49.26,"2018-12-13 23:11:19"
2,965.86,"2018-12-13 23:11:19"
3,140.4,"2018-12-13 23:11:19"
4,1110.67,"2018-12-13 23:11:19"
5,1125.06,"2018-12-13 23:11:19"
1,49.03,"2018-12-13 23:11:20"
2,949.27,"2018-12-13 23:11:20"
3,140.77,"2018-12-13 23:11:20"
4,1088.36,"2018-12-13 23:11:20"
5,1113.18,"2018-12-13 23:11:20"
1,49.32,"2018-12-13 23:11:21"
2,934.62,"2018-12-13 23:11:21"
3,141.12,"2018-12-13 23:11:21"
4,1065.89,"2018-12-13 23:11:21"
5,1101.59,"2018-12-13 23:11:21"
1,49.2,"2018-12-13 23:11:22"
2,920.04,"2018-12-13 23:11:22"
3,141.34,"2018-12-13 23:11:22"
4,1045.06,"2018-12-13 23:11:22"
5,1089.13,"2018-12-13 23:11:22"
1,49.41,"2018-12-13 23:11:23"
2,906.22,"2018-12-13 23:11:23"
3,141.99,"2018-12-13 23:11:23"
4,1025.33,"2018-12-13 23:11:23"
5,1076.86,"2018-12-13 23:11:23"
1,49.49,"2018-12-13 23:11:24"
2,892.58,"2018-12-13 23:11:24"
3,141.98,"2018-12-13 23:11:24"
4,1007.29,"2018-12-13 23:11:24"
5,1064.48,"2018-12-13 23:11:24"
1,49.52,"2018-12-13 23:11:26"
2,878.13,"2018-12-13 23:11:26"
3,142.24,"2018-12-13 23:11:26"
4,990.39,"2018-12-13 23:11:26"
5,1052.77,"2018-12-13 23:11:26"
1,49.31,"2018-12-13 23:11:27"
2,863.49,"2018-12-13 23:11:27"
3,142.74,"2018-12-13 23:11:27"
4,973.76,"2018-12-13 23:11:27"
5,1042.38,"2018-12-13 23:11:27"
1,49.71,"2018-12-13 23:11:28"
2,849.98,"2018-12-13 23:11:28"
3,143.25,"2018-12-13 23:11:28"
4,957.91,"2018-12-13 23:11:28"
5,1031.06,"2018-12-13 23:11:28"
1,49.76,"2018-12-13 23:11:29"
2,837.46,"2018-12-13 23:11:29"
3,143.4,"2018-12-13 23:11:29"
4,943.01,"2018-12-13 23:11:29"
5,1019.74,"2018-12-13 23:11:29"
1,49.56,"2018-12-13 23:11:30"
2,825.92,"2018-12-13 23:11:30"
3,143.82,"2018-12-13 23:11:30"
4,927.65,"2018-12-13 23:11:30"
5,1009.63,"2018-12-13 23:11:30"
1,49.43,"2018-12-13 23:11:32"
2,814.51,"2018-12-13 23:11:32"
3,144.23,"2018-12-13 23:11:32"
4,912.32,"2018-12-13 23:11:32"
5,998.61,"2018-12-13 23:11:32"
1,49.98,"2018-12-13 23:11:33"
2,802.72,"2018-12-13 23:11:33"
3,144.41,"2018-12-13 23:11:33"
4,898.85,"2018-12-13 23:11:33"
5,989.45,"2018-12-13 23:11:33"
1,49.78,"2018-12-13 23:11:34"
2,792,"2018-12-13 23:11:34"
3,144.7,"2018-12-13 23:11:34"
4,886.1,"2018-12-13 23:11:34"
5,982.4,"2018-12-13 23:11:34"
1,49.82,"2018-12-13 23:11:35"
2,780.1,"2018-12-13 23:11:35"
3,145.17,"2018-12-13 23:11:35"
4,873.87,"2018-12-13 23:11:35"
5,976.2,"2018-12-13 23:11:35"
1,49.69,"2018-12-13 23:11:36"
2,769.04,"2018-12-13 23:11:36"
3,145.27,"2018-12-13 23:11:36"
4,860.67,"2018-12-13 23:11:36"
5,970.05,"2018-12-13 23:11:36"
1,49.97,"2018-12-13 23:11:37"
2,759.35,"2018-12-13 23:11:37"
3,145.47,"2018-12-13 23:11:37"
4,847.3,"2018-12-13 23:11:37"
5,963.71,"2018-12-13 23:11:37"
1,50.05,"2018-12-13 23:11:39"
2,748.25,"2018-12-13 23:11:39"
3,146.03,"2018-12-13 23:11:39"
4,833.2,"2018-12-13 23:11:39"
5,958.45,"2018-12-13 23:11:39"
1,49.98,"2018-12-13 23:11:40"
2,737.67,"2018-12-13 23:11:40"
3,146.42,"2018-12-13 23:11:40"
4,819.19,"2018-12-13 23:11:40"
5,953.55,"2018-12-13 23:11:40"
1,50.27,"2018-12-13 23:11:41"
2,728.11,"2018-12-13 23:11:41"
3,146.7,"2018-12-13 23:11:41"
4,805.74,"2018-12-13 23:11:41"
5,949.42,"2018-12-13 23:11:41"
1,50.16,"2018-12-13 23:11:42"
2,717.46,"2018-12-13 23:11:42"
3,146.91,"2018-12-13 23:11:42"
4,791.58,"2018-12-13 23:11:42"
5,944.47,"2018-12-13 23:11:42"
1,50.18,"2018-12-13 23:11:43"
2,708.2,"2018-12-13 23:11:43"
3,147.53,"2018-12-13 23:11:43"
4,778.21,"2018-12-13 23:11:43"
5,937.23,"2018-12-13 23:11:43"
1,50.09,"2018-12-13 23:11:45"
2,700.11,"2018-12-13 23:11:45"
3,147.69,"2018-12-13 23:11:45"
4,767.13,"2018-12-13 23:11:45"
5,930.87,"2018-12-13 23:11:45"
1,50.13,"2018-12-13 23:11:46"
2,692.21,"2018-12-13 23:11:46"
3,147.73,"2018-12-13 23:11:46"
4,756.25,"2018-12-13 23:11:46"
5,924.17,"2018-12-13 23:11:46"
1,50.42,"2018-12-13 23:11:47"
2,684.8,"2018-12-13 23:11:47"
3,148.22,"2018-12-13 23:11:47"
4,745.56,"2018-12-13 23:11:47"
5,917.82,"2018-12-13 23:11:47"
1,50.27,"2018-12-13 23:11:48"
2,677.57,"2018-12-13 23:11:48"
3,148.65,"2018-12-13 23:11:48"
4,736.62,"2018-12-13 23:11:48"
5,909.88,"2018-12-13 23:11:48"
1,50.45,"2018-12-13 23:11:49"
2,670.2,"2018-12-13 23:11:49"
3,149.01,"2018-12-13 23:11:49"
4,727.6,"2018-12-13 23:11:49"
5,902.54,"2018-12-13 23:11:49"
1,50.57,"2018-12-13 23:11:50"
2,662.76,"2018-12-13 23:11:50"
3,149.3,"2018-12-13 23:11:50"
4,719.8,"2018-12-13 23:11:50"
5,895.09,"2018-12-13 23:11:50"
1,50.4,"2018-12-13 23:11:52"
2,655.92,"2018-12-13 23:11:52"
3,149.66,"2018-12-13 23:11:52"
4,712.48,"2018-12-13 23:11:52"
5,887.99,"2018-12-13 23:11:52"
1,50.55,"2018-12-13 23:11:53"
2,649.43,"2018-12-13 23:11:53"
3,150.2,"2018-12-13 23:11:53"
4,705.18,"2018-12-13 23:11:53"
5,880.98,"2018-12-13 23:11:53"
1,50.73,"2018-12-13 23:11:54"
2,643.26,"2018-12-13 23:11:54"
3,150.47,"2018-12-13 23:11:54"
4,697.46,"2018-12-13 23:11:54"
5,871.42,"2018-12-13 23:11:54"
1,50.85,"2018-12-13 23:11:55"
2,637.44,"2018-12-13 23:11:55"
3,150.75,"2018-12-13 23:11:55"
4,688.02,"2018-12-13 23:11:55"
5,860.28,"2018-12-13 23:11:55"
1,51.14,"2018-12-13 23:11:56"
2,631.26,"2018-12-13 23:11:56"
3,150.98,"2018-12-13 23:11:56"
4,677.74,"2018-12-13 23:11:56"
5,848.92,"2018-12-13 23:11:56"
1,50.67,"2018-12-13 23:11:57"
2,625.05,"2018-12-13 23:11:57"
3,151.58,"2018-12-13 23:11:57"
4,667.12,"2018-12-13 23:11:57"
5,839.91,"2018-12-13 23:11:57"
1,51.16,"2018-12-13 23:11:59"
2,618.89,"2018-12-13 23:11:59"
3,151.77,"2018-12-13 23:11:59"
4,656.21,"2018-12-13 23:11:59"
5,830.47,"2018-12-13 23:11:59"
1,50.65,"2018-12-13 23:12:00"
2,611.29,"2018-12-13 23:12:00"
3,151.74,"2018-12-13 23:12:00"
4,646.29,"2018-12-13 23:12:00"
5,823.33,"2018-12-13 23:12:00"
1,50.7,"2018-12-13 23:12:01"
2,603.8,"2018-12-13 23:12:01"
3,152.21,"2018-12-13 23:12:01"
4,635.9,"2018-12-13 23:12:01"
5,815.63,"2018-12-13 23:12:01"
1,51.05,"2018-12-13 23:12:02"
2,597.67,"2018-12-13 23:12:02"
3,152.52,"2018-12-13 23:12:02"
4,626.34,"2018-12-13 23:12:02"
5,808.6,"2018-12-13 23:12:02"
1,51.08,"2018-12-13 23:12:03"
2,591.27,"2018-12-13 23:12:03"
3,152.53,"2018-12-13 23:12:03"
4,617.81,"2018-12-13 23:12:03"
5,800.48,"2018-12-13 23:12:03"
1,51.27,"2018-12-13 23:12:05"
2,584.03,"2018-12-13 23:12:05"
3,152.87,"2018-12-13 23:12:05"
4,609.15,"2018-12-13 23:12:05"
5,793.34,"2018-12-13 23:12:05"
1,51.03,"2018-12-13 23:12:06"
2,577.29,"2018-12-13 23:12:06"
3,153.55,"2018-12-13 23:12:06"
4,600.07,"2018-12-13 23:12:06"
5,787.93,"2018-12-13 23:12:06"
1,51.02,"2018-12-13 23:12:07"
2,570.88,"2018-12-13 23:12:07"
3,153.77,"2018-12-13 23:12:07"
4,591.07,"2018-12-13 23:12:07"
5,783.45,"2018-12-13 23:12:07"
1,51.53,"2018-12-13 23:12:08"
2,565.33,"2018-12-13 23:12:08"
3,153.83,"2018-12-13 23:12:08"
4,583.01,"2018-12-13 23:12:08"
5,777.53,"2018-12-13 23:12:08"
1,51.62,"2018-12-13 23:12:09"
2,561.59,"2018-12-13 23:12:09"
3,153.98,"2018-12-13 23:12:09"
4,576.56,"2018-12-13 23:12:09"
5,774.67,"2018-12-13 23:12:09"
1,51.43,"2018-12-13 23:12:10"
2,558.1,"2018-12-13 23:12:10"
3,154.5,"2018-12-13 23:12:10"
4,571.31,"2018-12-13 23:12:10"
5,772.55,"2018-12-13 23:12:10"
1,51.54,"2018-12-13 23:12:12"
2,555.64,"2018-12-13 23:12:12"
3,154.93,"2018-12-13 23:12:12"
4,566.22,"2018-12-13 23:12:12"
5,771.96,"2018-12-13 23:12:12"
1,51.36,"2018-12-13 23:12:13"
2,554.59,"2018-12-13 23:12:13"
3,155.3,"2018-12-13 23:12:13"
4,562.09,"2018-12-13 23:12:13"
5,771.07,"2018-12-13 23:12:13"
1,51.48,"2018-12-13 23:12:14"
2,552.87,"2018-12-13 23:12:14"
3,155.66,"2018-12-13 23:12:14"
4,557.52,"2018-12-13 23:12:14"
5,769.82,"2018-12-13 23:12:14"
1,51.82,"2018-12-13 23:12:15"
2,552.75,"2018-12-13 23:12:15"
3,156.19,"2018-12-13 23:12:15"
4,553.87,"2018-12-13 23:12:15"
5,770.45,"2018-12-13 23:12:15"
1,51.85,"2018-12-13 23:12:16"
2,555.21,"2018-12-13 23:12:16"
3,156.62,"2018-12-13 23:12:16"
4,551.24,"2018-12-13 23:12:16"
5,771.24,"2018-12-13 23:12:16"
1,51.69,"2018-12-13 23:12:18"
2,558.76,"2018-12-13 23:12:18"
3,157,"2018-12-13 23:12:18"
4,549.67,"2018-12-13 23:12:18"
5,776.5,"2018-12-13 23:12:18"
1,52.23,"2018-12-13 23:12:19"
2,564.11,"2018-12-13 23:12:19"
3,157.08,"2018-12-13 23:12:19"
4,546.58,"2018-12-13 23:12:19"
5,781.85,"2018-12-13 23:12:19"
1,52.02,"2018-12-13 23:12:20"
2,578.48,"2018-12-13 23:12:20"
3,157.89,"2018-12-13 23:12:20"
4,547.49,"2018-12-13 23:12:20"
5,792.18,"2018-12-13 23:12:20"
1,52.13,"2018-12-13 23:12:21"
2,596.67,"2018-12-13 23:12:21"
3,157.98,"2018-12-13 23:12:21"
4,550.27,"2018-12-13 23:12:21"
5,802.8,"2018-12-13 23:12:21"
1,52.26,"2018-12-13 23:12:22"
2,611.82,"2018-12-13 23:12:22"
3,158.65,"2018-12-13 23:12:22"
4,555.83,"2018-12-13 23:12:22"
5,823.79,"2018-12-13 23:12:22"
1,52.21,"2018-12-13 23:12:24"
2,627.62,"2018-12-13 23:12:24"
3,158.69,"2018-12-13 23:12:24"
4,564.29,"2018-12-13 23:12:24"
5,860.61,"2018-12-13 23:12:24"
1,52.47,"2018-12-13 23:12:25"
2,650.28,"2018-12-13 23:12:25"
3,159.01,"2018-12-13 23:12:25"
4,571.69,"2018-12-13 23:12:25"
5,898.37,"2018-12-13 23:12:25"
1,52.32,"2018-12-13 23:12:26"
2,683.43,"2018-12-13 23:12:26"
3,159.28,"2018-12-13 23:12:26"
4,584.78,"2018-12-13 23:12:26"
5,917.67,"2018-12-13 23:12:26"
1,52.44,"2018-12-13 23:12:27"
2,727.87,"2018-12-13 23:12:27"
3,159.99,"2018-12-13 23:12:27"
4,593.69,"2018-12-13 23:12:27"
5,927.54,"2018-12-13 23:12:27"
1,52.58,"2018-12-13 23:12:28"
2,766.81,"2018-12-13 23:12:28"
3,160.08,"2018-12-13 23:12:28"
4,602.76,"2018-12-13 23:12:28"
5,933.6,"2018-12-13 23:12:28"
1,52.5,"2018-12-13 23:12:29"
2,810.31,"2018-12-13 23:12:29"
3,160.49,"2018-12-13 23:12:29"
4,610.84,"2018-12-13 23:12:29"
5,937.34,"2018-12-13 23:12:29"
1,52.94,"2018-12-13 23:12:31"
2,839.67,"2018-12-13 23:12:31"
3,160.89,"2018-12-13 23:12:31"
4,620.02,"2018-12-13 23:12:31"
5,939.91,"2018-12-13 23:12:31"
1,52.79,"2018-12-13 23:12:32"
2,850.63,"2018-12-13 23:12:32"
3,161.49,"2018-12-13 23:12:32"
4,636.45,"2018-12-13 23:12:32"
5,941.64,"2018-12-13 23:12:32"
1,52.74,"2018-12-13 23:12:33"
2,860.49,"2018-12-13 23:12:33"
3,161.6,"2018-12-13 23:12:33"
4,652.77,"2018-12-13 23:12:33"
5,941.72,"2018-12-13 23:12:33"
1,52.95,"2018-12-13 23:12:34"
2,877.15,"2018-12-13 23:12:34"
3,162.05,"2018-12-13 23:12:34"
4,668.15,"2018-12-13 23:12:34"
5,941.37,"2018-12-13 23:12:34"
1,53.06,"2018-12-13 23:12:35"
2,898.72,"2018-12-13 23:12:35"
3,162.21,"2018-12-13 23:12:35"
4,679.25,"2018-12-13 23:12:35"
5,939.86,"2018-12-13 23:12:35"
1,52.99,"2018-12-13 23:12:37"
2,932.5,"2018-12-13 23:12:37"
3,162.36,"2018-12-13 23:12:37"
4,688.73,"2018-12-13 23:12:37"
5,938.17,"2018-12-13 23:12:37"
1,52.88,"2018-12-13 23:12:38"
2,960.08,"2018-12-13 23:12:38"
3,163.15,"2018-12-13 23:12:38"
4,700.58,"2018-12-13 23:12:38"
5,936.62,"2018-12-13 23:12:38"
1,53.41,"2018-12-13 23:12:39"
2,974.11,"2018-12-13 23:12:39"
3,163.36,"2018-12-13 23:12:39"
4,723.31,"2018-12-13 23:12:39"
5,934.07,"2018-12-13 23:12:39"
1,53.49,"2018-12-13 23:12:40"
2,988.12,"2018-12-13 23:12:40"
3,163.61,"2018-12-13 23:12:40"
4,750.42,"2018-12-13 23:12:40"
5,931.5,"2018-12-13 23:12:40"
1,53.31,"2018-12-13 23:12:41"
2,998.56,"2018-12-13 23:12:41"
3,164,"2018-12-13 23:12:41"
4,768.03,"2018-12-13 23:12:41"
5,929.06,"2018-12-13 23:12:41"
1,53.39,"2018-12-13 23:12:42"
2,1011.06,"2018-12-13 23:12:42"
3,164.13,"2018-12-13 23:12:42"
4,780.61,"2018-12-13 23:12:42"
5,926.5,"2018-12-13 23:12:42"
1,53.5,"2018-12-13 23:12:44"
2,1025.1,"2018-12-13 23:12:44"
3,164.84,"2018-12-13 23:12:44"
4,797.16,"2018-12-13 23:12:44"
5,923.07,"2018-12-13 23:12:44"
1,53.5,"2018-12-13 23:12:45"
2,1038.61,"2018-12-13 23:12:45"
3,164.85,"2018-12-13 23:12:45"
4,808.78,"2018-12-13 23:12:45"
5,919.62,"2018-12-13 23:12:45"
1,53.67,"2018-12-13 23:12:46"
2,1053.76,"2018-12-13 23:12:46"
3,165.68,"2018-12-13 23:12:46"
4,815.31,"2018-12-13 23:12:46"
5,916.32,"2018-12-13 23:12:46"
1,53.93,"2018-12-13 23:12:47"
2,1066.31,"2018-12-13 23:12:47"
3,165.79,"2018-12-13 23:12:47"
4,816.7,"2018-12-13 23:12:47"
5,912.66,"2018-12-13 23:12:47"
1,53.97,"2018-12-13 23:12:48"
2,1080.13,"2018-12-13 23:12:48"
3,165.79,"2018-12-13 23:12:48"
4,816.01,"2018-12-13 23:12:48"
5,909.14,"2018-12-13 23:12:48"
1,53.89,"2018-12-13 23:12:50"
2,1093.14,"2018-12-13 23:12:50"
3,166.3,"2018-12-13 23:12:50"
4,814.21,"2018-12-13 23:12:50"
5,905.03,"2018-12-13 23:12:50"
1,54.05,"2018-12-13 23:12:51"
2,1097.59,"2018-12-13 23:12:51"
3,166.87,"2018-12-13 23:12:51"
4,811.35,"2018-12-13 23:12:51"
5,900.7,"2018-12-13 23:12:51"
1,54.26,"2018-12-13 23:12:52"
2,1098.63,"2018-12-13 23:12:52"
3,167.37,"2018-12-13 23:12:52"
4,807.11,"2018-12-13 23:12:52"
5,896.23,"2018-12-13 23:12:52"
1,54.24,"2018-12-13 23:12:53"
2,1102.21,"2018-12-13 23:12:53"
3,167.49,"2018-12-13 23:12:53"
4,802.59,"2018-12-13 23:12:53"
5,891.13,"2018-12-13 23:12:53"
1,54.43,"2018-12-13 23:12:54"
2,1105.86,"2018-12-13 23:12:54"
3,167.92,"2018-12-13 23:12:54"
4,797.25,"2018-12-13 23:12:54"
5,886.49,"2018-12-13 23:12:54"
1,54.39,"2018-12-13 23:12:55"
2,1110.57,"2018-12-13 23:12:55"
3,168.23,"2018-12-13 23:12:55"
4,792.21,"2018-12-13 23:12:55"
5,881.52,"2018-12-13 23:12:55"
1,54.52,"2018-12-13 23:12:57"
2,1117.24,"2018-12-13 23:12:57"
3,168.5,"2018-12-13 23:12:57"
4,786.91,"2018-12-13 23:12:57"
5,877.16,"2018-12-13 23:12:57"
1,54.54,"2018-12-13 23:12:58"
2,1120.98,"2018-12-13 23:12:58"
3,168.9,"2018-12-13 23:12:58"
4,781.92,"2018-12-13 23:12:58"
5,872.54,"2018-12-13 23:12:58"
1,54.7,"2018-12-13 23:12:59"
2,1113.42,"2018-12-13 23:12:59"
3,169.33,"2018-12-13 23:12:59"
4,776.65,"2018-12-13 23:12:59"
5,868.16,"2018-12-13 23:12:59"
1,54.71,"2018-12-13 23:13:00"
2,1099.76,"2018-12-13 23:13:00"
3,169.75,"2018-12-13 23:13:00"
4,771.37,"2018-12-13 23:13:00"
5,864.04,"2018-12-13 23:13:00"
1,54.91,"2018-12-13 23:13:01"
2,1081.2,"2018-12-13 23:13:01"
3,169.97,"2018-12-13 23:13:01"
4,763.67,"2018-12-13 23:13:01"
5,859.24,"2018-12-13 23:13:01"
1,54.82,"2018-12-13 23:13:03"
2,1062.34,"2018-12-13 23:13:03"
3,170.6,"2018-12-13 23:13:03"
4,753.69,"2018-12-13 23:13:03"
5,854.84,"2018-12-13 23:13:03"
1,55.01,"2018-12-13 23:13:04"
2,1042.61,"2018-12-13 23:13:04"
3,170.74,"2018-12-13 23:13:04"
4,743.11,"2018-12-13 23:13:04"
5,850.77,"2018-12-13 23:13:04"
1,54.91,"2018-12-13 23:13:05"
2,1022.97,"2018-12-13 23:13:05"
3,171.39,"2018-12-13 23:13:05"
4,730.11,"2018-12-13 23:13:05"
5,845.34,"2018-12-13 23:13:05"
1,55.19,"2018-12-13 23:13:06"
2,1030.96,"2018-12-13 23:13:06"
3,171.44,"2018-12-13 23:13:06"
4,730.98,"2018-12-13 23:13:06"
5,840.38,"2018-12-13 23:13:06"
1,55.29,"2018-12-13 23:13:07"
2,1056.73,"2018-12-13 23:13:07"
3,171.67,"2018-12-13 23:13:07"
4,761.38,"2018-12-13 23:13:07"
5,837.32,"2018-12-13 23:13:07"
1,55.21,"2018-12-13 23:13:08"
2,1078.04,"2018-12-13 23:13:08"
3,172.31,"2018-12-13 23:13:08"
4,775.24,"2018-12-13 23:13:08"
5,835.36,"2018-12-13 23:13:08"
1,55.64,"2018-12-13 23:13:10"
2,1088.72,"2018-12-13 23:13:10"
3,172.51,"2018-12-13 23:13:10"
4,787.29,"2018-12-13 23:13:10"
5,834.78,"2018-12-13 23:13:10"
1,55.46,"2018-12-13 23:13:11"
2,1093.36,"2018-12-13 23:13:11"
3,172.87,"2018-12-13 23:13:11"
4,799.14,"2018-12-13 23:13:11"
5,834.5,"2018-12-13 23:13:11"
1,55.86,"2018-12-13 23:13:12"
2,1097.65,"2018-12-13 23:13:12"
3,173.36,"2018-12-13 23:13:12"
4,806.92,"2018-12-13 23:13:12"
5,834.02,"2018-12-13 23:13:12"
1,55.57,"2018-12-13 23:13:13"
2,1113.94,"2018-12-13 23:13:13"
3,173.29,"2018-12-13 23:13:13"
4,806.19,"2018-12-13 23:13:13"
5,832.93,"2018-12-13 23:13:13"
1,55.67,"2018-12-13 23:13:14"
2,1128.69,"2018-12-13 23:13:14"
3,173.46,"2018-12-13 23:13:14"
4,802.86,"2018-12-13 23:13:14"
5,831.79,"2018-12-13 23:13:14"
1,56.01,"2018-12-13 23:13:16"
2,1148.34,"2018-12-13 23:13:16"
3,173.87,"2018-12-13 23:13:16"
4,797.8,"2018-12-13 23:13:16"
5,831.53,"2018-12-13 23:13:16"
1,55.95,"2018-12-13 23:13:17"
2,1152.45,"2018-12-13 23:13:17"
3,174.05,"2018-12-13 23:13:17"
4,794.07,"2018-12-13 23:13:17"
5,831.98,"2018-12-13 23:13:17"
1,56.24,"2018-12-13 23:13:18"
2,1143.53,"2018-12-13 23:13:18"
3,174.81,"2018-12-13 23:13:18"
4,797.81,"2018-12-13 23:13:18"
5,832.93,"2018-12-13 23:13:18"
1,56.16,"2018-12-13 23:13:19"
2,1132.15,"2018-12-13 23:13:19"
3,175.37,"2018-12-13 23:13:19"
4,813.97,"2018-12-13 23:13:19"
5,833.68,"2018-12-13 23:13:19"
1,56.44,"2018-12-13 23:13:20"
2,1115.64,"2018-12-13 23:13:20"
3,175.14,"2018-12-13 23:13:20"
4,824.43,"2018-12-13 23:13:20"
5,833.42,"2018-12-13 23:13:20"
1,56.65,"2018-12-13 23:13:21"
2,1100.28,"2018-12-13 23:13:21"
3,175.86,"2018-12-13 23:13:21"
4,829.91,"2018-12-13 23:13:21"
5,832.23,"2018-12-13 23:13:21"
1,56.51,"2018-12-13 23:13:23"
2,1086.69,"2018-12-13 23:13:23"
3,176.16,"2018-12-13 23:13:23"
4,832.4,"2018-12-13 23:13:23"
5,830.57,"2018-12-13 23:13:23"
1,56.55,"2018-12-13 23:13:24"
2,1072.16,"2018-12-13 23:13:24"
3,176.14,"2018-12-13 23:13:24"
4,832.57,"2018-12-13 23:13:24"
5,828.44,"2018-12-13 23:13:24"
1,56.67,"2018-12-13 23:13:25"
2,1054.88,"2018-12-13 23:13:25"
3,176.75,"2018-12-13 23:13:25"
4,830.29,"2018-12-13 23:13:25"
5,824.96,"2018-12-13 23:13:25"
1,57.05,"2018-12-13 23:13:26"
2,1048.76,"2018-12-13 23:13:26"
3,177.08,"2018-12-13 23:13:26"
4,847.78,"2018-12-13 23:13:26"
5,828.23,"2018-12-13 23:13:26"
1,56.97,"2018-12-13 23:13:27"
2,1050.35,"2018-12-13 23:13:27"
3,177.58,"2018-12-13 23:13:27"
4,877.03,"2018-12-13 23:13:27"
5,844.29,"2018-12-13 23:13:27"
1,57.31,"2018-12-13 23:13:29"
2,1042.71,"2018-12-13 23:13:29"
3,177.96,"2018-12-13 23:13:29"
4,903.93,"2018-12-13 23:13:29"
5,850.38,"2018-12-13 23:13:29"
1,57.58,"2018-12-13 23:13:30"
2,1031,"2018-12-13 23:13:30"
3,178.32,"2018-12-13 23:13:30"
4,926.78,"2018-12-13 23:13:30"
5,851.32,"2018-12-13 23:13:30"
1,57.22,"2018-12-13 23:13:31"
2,1022.45,"2018-12-13 23:13:31"
3,178.91,"2018-12-13 23:13:31"
4,936.84,"2018-12-13 23:13:31"
5,851.53,"2018-12-13 23:13:31"
1,57.43,"2018-12-13 23:13:32"
2,1020.28,"2018-12-13 23:13:32"
3,179.1,"2018-12-13 23:13:32"
4,936.04,"2018-12-13 23:13:32"
5,853.62,"2018-12-13 23:13:32"
1,57.74,"2018-12-13 23:13:33"
2,1014.5,"2018-12-13 23:13:33"
3,179.24,"2018-12-13 23:13:33"
4,930.37,"2018-12-13 23:13:33"
5,855.58,"2018-12-13 23:13:33"
1,57.6,"2018-12-13 23:13:34"
2,1012.81,"2018-12-13 23:13:34"
3,179.54,"2018-12-13 23:13:34"
4,922.04,"2018-12-13 23:13:34"
5,857.59,"2018-12-13 23:13:34"
1,58.09,"2018-12-13 23:13:36"
2,1011.88,"2018-12-13 23:13:36"
3,179.53,"2018-12-13 23:13:36"
4,912.77,"2018-12-13 23:13:36"
5,858.1,"2018-12-13 23:13:36"
1,58.2,"2018-12-13 23:13:37"
2,1013.76,"2018-12-13 23:13:37"
3,180.52,"2018-12-13 23:13:37"
4,904.13,"2018-12-13 23:13:37"
5,857.03,"2018-12-13 23:13:37"
1,58.71,"2018-12-13 23:13:38"
2,1007.31,"2018-12-13 23:13:38"
3,180.99,"2018-12-13 23:13:38"
4,895.13,"2018-12-13 23:13:38"
5,855.5,"2018-12-13 23:13:38"
1,58.4,"2018-12-13 23:13:39"
2,996.7,"2018-12-13 23:13:39"
3,180.64,"2018-12-13 23:13:39"
4,885.83,"2018-12-13 23:13:39"
5,852.59,"2018-12-13 23:13:39"
1,58.6,"2018-12-13 23:13:40"
2,982.62,"2018-12-13 23:13:40"
3,181.23,"2018-12-13 23:13:40"
4,875.49,"2018-12-13 23:13:40"
5,847.47,"2018-12-13 23:13:40"
1,58.92,"2018-12-13 23:13:42"
2,967.41,"2018-12-13 23:13:42"
3,181.61,"2018-12-13 23:13:42"
4,864.09,"2018-12-13 23:13:42"
5,841.22,"2018-12-13 23:13:42"
1,58.85,"2018-12-13 23:13:43"
2,952.48,"2018-12-13 23:13:43"
3,182.4,"2018-12-13 23:13:43"
4,853.26,"2018-12-13 23:13:43"
5,835.89,"2018-12-13 23:13:43"
1,59.1,"2018-12-13 23:13:44"
2,938.64,"2018-12-13 23:13:44"
3,182.57,"2018-12-13 23:13:44"
4,842.26,"2018-12-13 23:13:44"
5,829.9,"2018-12-13 23:13:44"
1,59.12,"2018-12-13 23:13:45"
2,924.37,"2018-12-13 23:13:45"
3,182.53,"2018-12-13 23:13:45"
4,832.03,"2018-12-13 23:13:45"
5,824.2,"2018-12-13 23:13:45"
1,59.29,"2018-12-13 23:13:46"
2,911.08,"2018-12-13 23:13:46"
3,183.09,"2018-12-13 23:13:46"
4,821.54,"2018-12-13 23:13:46"
5,818.36,"2018-12-13 23:13:46"
1,59.5,"2018-12-13 23:13:47"
2,898.03,"2018-12-13 23:13:47"
3,183.79,"2018-12-13 23:13:47"
4,811.44,"2018-12-13 23:13:47"
5,812.44,"2018-12-13 23:13:47"
1,59.62,"2018-12-13 23:13:49"
2,884.88,"2018-12-13 23:13:49"
3,183.87,"2018-12-13 23:13:49"
4,802.09,"2018-12-13 23:13:49"
5,807.04,"2018-12-13 23:13:49"
1,59.81,"2018-12-13 23:13:50"
2,911.98,"2018-12-13 23:13:50"
3,183.93,"2018-12-13 23:13:50"
